PId,Village/Farm/Marketno,Studysite,Status,Sampletype,Sample1or2,Season,Uniqueid,TBXcount,StatusTBX,ESBLcount,StatusESBL,KPCcount,StatusK,CTXM,NDM1,pH,Conductivity,Temp,GISND,GISNM,GISED,GISEM,GISlat,GISlong
TR001,1,Rural household,High exposure,Compound soil,1,Winter,11211TR001,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR001,1,Rural household,High exposure,Drinking water,1,Winter,11311TR001,0,Negative,0,Negative,0,Negative,0,0,7.4,173,25.4,,,,,,
TR001,1,Rural household,High exposure,Waste water,1,Winter,11411TR001,220000,Positive,260,Positive,0,Negative,0,174999.38,7.7,202,22.7,,,,,,
TR001,1,Rural household,High exposure,Downstream river water,1,Winter,11611TR001,217,Positive,169,Positive,0,Negative,0,0,7.6,262,22.7,24,5.384,90,6.273,24.08973,90.10455
TR001,1,Rural household,High exposure,Poultry pens,1,Winter,11811TR001,22000000,Positive,150000,Positive,0,Negative,45929.34,101832.32,,,,,,,,,
TR001,1,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR001,22000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR001,1,Rural household,High exposure,Human faeces,1,Winter,111011TR001,3600000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR001,1,Rural household,High exposure,Poultry caecal sample-2,2,Winter,111911TR001,22000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR002,2,Rural household,High exposure,Compound soil,1,Winter,11211TR002,2800,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR002,2,Rural household,High exposure,Drinking water,1,Winter,11311TR002,0,Negative,0,Negative,0,Negative,0,0,7.8,253,25.3,,,,,,
TR002,2,Rural household,High exposure,Waste water,1,Winter,11411TR002,1400000,Positive,6000,Positive,0,Negative,211928.52,0,9.2,1154,24.5,,,,,,
TR002,2,Rural household,High exposure,Downstream pond water,1,Winter,11511TR002,98,Positive,4,Positive,0,Negative,0,0,8.7,111,23,,,,,,
TR002,2,Rural household,High exposure,Downstream river water,1,Winter,11611TR002,5000,Positive,450,Positive,0,Negative,0,0,7.9,247,24,24,5.745,90,5.907,24.09575,90.09845
TR002,2,Rural household,High exposure,Poultry pens,1,Winter,11811TR002,20000000,Positive,29000,Positive,0,Negative,35467.24,0,,,,,,,,,
TR002,2,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR002,820000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR002,2,Rural household,High exposure,Human faeces,1,Winter,111011TR002,5000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR002,2,Rural household,High exposure,Animal manure,1,Winter,111211TR002,4000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR003,3,Rural household,High exposure,Compound soil,1,Winter,11211TR003,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR003,3,Rural household,High exposure,Drinking water,1,Winter,11311TR003,0,Negative,0,Negative,0,Negative,0,0,6.9,358,25.2,,,,,,
TR003,3,Rural household,High exposure,Waste water,1,Winter,11411TR003,100000,Positive,1400,Positive,0,Negative,78231.27,0,7.6,387,23.2,,,,,,
TR003,3,Rural household,High exposure,Downstream river water,1,Winter,11611TR003,3000,Positive,400,Positive,0,Negative,20746.7,70349.06,7.6,251,23.2,24,5.592,90,6.099,24.0932,90.10165
TR003,3,Rural household,High exposure,Poultry pens,1,Winter,11811TR003,71000000,Positive,63000,Positive,0,Negative,73926.15,4695.67,,,,,,,,,
TR003,3,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR003,36000,Positive,20,Positive,0,Negative,0,0,,,,,,,,,
TR003,3,Rural household,High exposure,Human faeces,1,Winter,111011TR003,25000000,Positive,46000,Positive,0,Negative,1139786.95,0,,,,,,,,,
TR003,3,Rural household,High exposure,Animal manure,1,Winter,111211TR003,6400000,Positive,0,Negative,0,Negative,318541.31,0,,,,,,,,,
TR004,4,Rural household,High exposure,Compound soil,1,Winter,11211TR004,100,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR004,4,Rural household,High exposure,Drinking water,1,Winter,11311TR004,0,Negative,0,Negative,0,Negative,0,0,7.2,218,27.9,,,,,,
TR004,4,Rural household,High exposure,Waste water,1,Winter,11411TR004,1800000,Positive,2000,Positive,0,Negative,1340907.74,75082445.87,7.4,427,25.3,,,,,,
TR004,4,Rural household,High exposure,Downstream pond water,1,Winter,11511TR004,10000,Positive,76,Positive,0,Negative,0,0,7.4,305,21.5,,,,,,
TR004,4,Rural household,High exposure,Downstream river water,1,Winter,11611TR004,2100,Positive,0,Negative,0,Negative,0,0,7.4,383,21.7,24,5.966,90,6.482,24.09943,90.10803
TR004,4,Rural household,High exposure,Poultry pens,1,Winter,11811TR004,56000,Positive,400,Positive,0,Negative,0,0,,,,,,,,,
TR004,4,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR004,160000000,Positive,3400,Positive,0,Negative,282208.97,0,,,,,,,,,
TR004,4,Rural household,High exposure,Human faeces,1,Winter,111011TR004,130000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR004,4,Rural household,High exposure,Poultry caecal sample-2,2,Winter,111911TR004,4800000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR005,5,Rural household,High exposure,Compound soil,1,Winter,11211TR005,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR005,5,Rural household,High exposure,Drinking water,1,Winter,11311TR005,0,Negative,0,Negative,0,Negative,0,0,7.2,322,26,,,,,,
TR005,5,Rural household,High exposure,Waste water,1,Winter,11411TR005,1100000,Positive,1700,Positive,0,Negative,7693800.7,71651460.02,6.9,371,24.5,,,,,,
TR005,5,Rural household,High exposure,Downstream pond water,1,Winter,11511TR005,410,Positive,60,Positive,0,Negative,0,0,7.2,219,25.4,,,,,,
TR005,5,Rural household,High exposure,Downstream river water,1,Winter,11611TR005,2200,Positive,40,Positive,0,Negative,0,0,7.4,324,20.3,24,5.848,90,6.79,24.09747,90.11317
TR005,5,Rural household,High exposure,Poultry pens,1,Winter,11811TR005,680000,Positive,1100,Positive,0,Negative,0,0,,,,,,,,,
TR005,5,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR005,580000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR005,5,Rural household,High exposure,Human faeces,1,Winter,111011TR005,76000000,Positive,18000,Positive,0,Negative,0,0,,,,,,,,,
TR005,5,Rural household,High exposure,Poultry caecal sample-2,2,Winter,111911TR005,26000000,Positive,1500,Positive,0,Negative,0,0,,,,,,,,,
TR006,6,Rural household,High exposure,Compound soil,1,Winter,11211TR006,32000,Positive,1800,Positive,0,Negative,0,0,,,,,,,,,
TR006,6,Rural household,High exposure,Drinking water,1,Winter,11311TR006,0,Negative,0,Negative,0,Negative,0,0,7,458,24.6,,,,,,
TR006,6,Rural household,High exposure,Waste water,1,Winter,11411TR006,104000,Positive,8000,Positive,1000,Positive,66390.84,0,7,472,21.2,,,,,,
TR006,6,Rural household,High exposure,Downstream river water,1,Winter,11611TR006,6000,Positive,280,Positive,0,Negative,0,0,7.4,250,21.1,24,5.879,90,5.391,24.09798,90.08985
TR006,6,Rural household,High exposure,Poultry pens,1,Winter,11811TR006,3700000,Positive,690000,Positive,0,Negative,836002.41,41567.78,,,,,,,,,
TR006,6,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR006,7600000,Positive,260000,Positive,0,Negative,1876859.39,0,,,,,,,,,
TR006,6,Rural household,High exposure,Human faeces,1,Winter,111011TR006,470000000,Positive,170000,Positive,0,Negative,5442378.92,0,,,,,,,,,
TR006,6,Rural household,High exposure,Animal manure,1,Winter,111211TR006,19000000,Positive,14000,Positive,0,Negative,0,0,,,,,,,,,
TR007,7,Rural household,High exposure,Compound soil,1,Winter,11211TR007,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR007,7,Rural household,High exposure,Drinking water,1,Winter,11311TR007,0,Negative,0,Negative,0,Negative,0,0,7.6,204,24,,,,,,
TR007,7,Rural household,High exposure,Waste water,1,Winter,11411TR007,110000,Positive,160,Positive,0,Negative,1254454.38,122.97,7.9,408,20.7,,,,,,
TR007,7,Rural household,High exposure,Downstream pond water,1,Winter,11511TR007,6000,Positive,94,Positive,0,Negative,0,0,7.6,211,22.5,,,,,,
TR007,7,Rural household,High exposure,Downstream river water,1,Winter,11611TR007,140,Positive,18,Positive,6,Positive,0,0,7.8,246,22.6,24,5.926,90,4.575,24.09877,90.07625
TR007,7,Rural household,High exposure,Poultry pens,1,Winter,11811TR007,130000,Positive,2100,Positive,0,Negative,0,0,,,,,,,,,
TR007,7,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR007,1400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR007,7,Rural household,High exposure,Human faeces,1,Winter,111011TR007,1700000,Positive,0,Negative,0,Negative,1082487.49,0,,,,,,,,,
TR008,8,Rural household,High exposure,Compound soil,1,Winter,11211TR008,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR008,8,Rural household,High exposure,Drinking water,1,Winter,11311TR008,0,Negative,0,Negative,0,Negative,0,0,7.2,246,24.2,,,,,,
TR008,8,Rural household,High exposure,Waste water,1,Winter,11411TR008,290000,Positive,240,Positive,0,Negative,0,0,7.9,303,22.4,,,,,,
TR008,8,Rural household,High exposure,Downstream pond water,1,Winter,11511TR008,4,Positive,0,Negative,0,Negative,0,0,8,200,23.4,,,,,,
TR008,8,Rural household,High exposure,Downstream river water,1,Winter,11611TR008,62,Positive,7,Positive,0,Negative,0,0,8.3,98,22.2,24,6.826,90,6.781,24.11377,90.11302
TR008,8,Rural household,High exposure,Poultry pens,1,Winter,11811TR008,290000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR008,8,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR008,36000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR008,8,Rural household,High exposure,Human faeces,1,Winter,111011TR008,1000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR009,9,Rural household,High exposure,Compound soil,1,Winter,11211TR009,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR009,9,Rural household,High exposure,Drinking water,1,Winter,11311TR009,0,Negative,0,Negative,0,Negative,0,0,7.5,158,27,,,,,,
TR009,9,Rural household,High exposure,Waste water,1,Winter,11411TR009,410000,Positive,800,Positive,0,Negative,0,0,6.7,310,25.8,,,,,,
TR009,9,Rural household,High exposure,Downstream pond water,1,Winter,11511TR009,79000,Positive,7000,Positive,4,Positive,34248.86,0,7.5,1291,24.9,,,,,,
TR009,9,Rural household,High exposure,Downstream river water,1,Winter,11611TR009,3000,Positive,530,Positive,0,Negative,0,0,8.2,214,25.4,24,6.215,90,8.584,24.10358,90.14307
TR009,9,Rural household,High exposure,Poultry pens,1,Winter,11811TR009,2500000,Positive,18000,Positive,0,Negative,0,0,,,,,,,,,
TR009,9,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR009,820000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR009,9,Rural household,High exposure,Human faeces,1,Winter,111011TR009,340000000,Positive,150000,Positive,0,Negative,2968271.88,0,,,,,,,,,
TR009,9,Rural household,High exposure,Animal manure,1,Winter,111211TR009,400000,Positive,600,Positive,0,Negative,0,0,,,,,,,,,
TR010,10,Rural household,High exposure,Compound soil,1,Winter,11211TR010,300,Positive,100,Positive,0,Negative,0,0,,,,,,,,,
TR010,10,Rural household,High exposure,Drinking water,1,Winter,11311TR010,0,Negative,0,Negative,0,Negative,0,3.44E+16,7.9,269,26.2,,,,,,
TR010,10,Rural household,High exposure,Waste water,1,Winter,11411TR010,140000,Positive,9000,Positive,0,Negative,159625.34,0,8.2,485,25.4,,,,,,
TR010,10,Rural household,High exposure,Downstream pond water,1,Winter,11511TR010,29000,Positive,330,Positive,0,Negative,0,0,7.7,258,23.3,,,,,,
TR010,10,Rural household,High exposure,Downstream river water,1,Winter,11611TR010,110,Positive,3,Positive,0,Negative,0,0,8.3,212,27.7,24,7.086,90,5.422,24.1181,90.09037
TR010,10,Rural household,High exposure,Poultry pens,1,Winter,11811TR010,1300000000,Positive,230000,Positive,0,Negative,0,0,,,,,,,,,
TR010,10,Rural household,High exposure,Poultry caecal sample,1,Winter,11911TR010,1200000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR010,10,Rural household,High exposure,Human faeces,1,Winter,111011TR010,42000000,Positive,130000,Positive,0,Negative,514174.66,0,,,,,,,,,
TR010,10,Rural household,High exposure,Animal manure,1,Winter,111211TR010,18000000,Positive,18000,Positive,0,Negative,0,0,,,,,,,,,
TR011,1,Rural household,Low exposure,Compound soil,1,Winter,12211TR011,400,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR011,1,Rural household,Low exposure,Drinking water,1,Winter,12311TR011,0,Negative,0,Negative,0,Negative,0,0,7.6,316,24.4,,,,,,
TR011,1,Rural household,Low exposure,Waste water,1,Winter,12411TR011,4000,Positive,420,Positive,0,Negative,0,50508.78,7.9,273,23.4,,,,,,
TR011,1,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR011,110,Positive,0,Negative,0,Negative,0,0,8.1,136,24,,,,,,
TR011,1,Rural household,Low exposure,Downstream river water,1,Winter,12611TR011,550,Positive,400,Positive,7,Positive,3957.85,14777.19,7.7,262,24.3,24,5.055,90,6.774,24.08425,90.1129
TR011,1,Rural household,Low exposure,Human faeces,1,Winter,121111TR011,5000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR011,1,Rural household,Low exposure,Animal manure,1,Winter,121211TR011,300000,Positive,1000,Positive,0,Negative,0,0,,,,,,,,,
TR012,2,Rural household,Low exposure,Compound soil,1,Winter,12211TR012,300,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR012,2,Rural household,Low exposure,Drinking water,1,Winter,12311TR012,0,Negative,0,Negative,0,Negative,0,1.13E+18,7.6,251,24.2,,,,,,
TR012,2,Rural household,Low exposure,Waste water,1,Winter,12411TR012,140000,Positive,2400,Positive,0,Negative,57785.96,1719.36,7.7,256,23.8,,,,,,
TR012,2,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR012,16000,Positive,10,Positive,0,Negative,0,0,8,97,22.9,,,,,,
TR012,2,Rural household,Low exposure,Downstream river water,1,Winter,12611TR012,6000,Positive,4000,Positive,0,Negative,7944.42,0,7.9,246,22.9,24,5.826,90,5.767,24.0971,90.09612
TR012,2,Rural household,Low exposure,Human faeces,1,Winter,121111TR012,200000,Positive,0,Negative,0,Negative,7443462.9,0,,,,,,,,,
TR012,2,Rural household,Low exposure,Animal manure,1,Winter,121211TR012,930000,Positive,1200,Positive,0,Negative,0,0,,,,,,,,,
TR013,3,Rural household,Low exposure,Compound soil,1,Winter,12211TR013,100,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR013,3,Rural household,Low exposure,Drinking water,1,Winter,12311TR013,0,Negative,0,Negative,0,Negative,0,0,7.4,189,24.9,,,,,,
TR013,3,Rural household,Low exposure,Waste water,1,Winter,12411TR013,90000,Positive,420,Positive,0,Negative,0,155169.94,7.1,196,23.7,,,,,,
TR013,3,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR013,200,Positive,0,Negative,0,Negative,0,0,7.1,178,25.4,,,,,,
TR013,3,Rural household,Low exposure,Downstream river water,1,Winter,12611TR013,38,Positive,28,Positive,3,Positive,0,3649.56,7.4,264,27,24,5.486,90,6.217,24.09143,90.10362
TR013,3,Rural household,Low exposure,Human faeces,1,Winter,121111TR013,810000000,Positive,3100000,Positive,0,Negative,116075899.1,0,,,,,,,,,
TR013,3,Rural household,Low exposure,Animal manure,1,Winter,121211TR013,15000000,Positive,200,Positive,0,Negative,0,0,,,,,,,,,
TR014,4,Rural household,Low exposure,Compound soil,1,Winter,12211TR014,100,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR014,4,Rural household,Low exposure,Drinking water,1,Winter,12311TR014,0,Negative,0,Negative,0,Negative,0,0,7.1,265,27.5,,,,,,
TR014,4,Rural household,Low exposure,Waste water,1,Winter,12411TR014,19000,Positive,12000,Positive,0,Negative,66591.34,0,7.5,272,26.8,,,,,,
TR014,4,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR014,200,Positive,16,Positive,0,Negative,0,0,7.6,176,26.4,,,,,,
TR014,4,Rural household,Low exposure,Downstream river water,1,Winter,12611TR014,3000,Positive,0,Negative,0,Negative,0,323031.43,7.4,275,27.5,24,5.574,90,6.15,24.0929,90.1025
TR014,4,Rural household,Low exposure,Human faeces,1,Winter,121111TR014,200000,Positive,400,Positive,0,Negative,0,0,,,,,,,,,
TR014,4,Rural household,Low exposure,Animal manure,1,Winter,121211TR014,7800000,Positive,0,Negative,0,Negative,436437.29,0,,,,,,,,,
TR015,5,Rural household,Low exposure,Compound soil,1,Winter,12211TR015,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR015,5,Rural household,Low exposure,Drinking water,1,Winter,12311TR015,0,Negative,0,Negative,0,Negative,0,0,7.1,433,25.8,,,,,,
TR015,5,Rural household,Low exposure,Waste water,1,Winter,12411TR015,92000,Positive,3000,Positive,0,Negative,3542372.23,217600.19,7.4,676,24.6,,,,,,
TR015,5,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR015,74,Positive,0,Negative,0,Negative,0,0,7.6,304,24.7,,,,,,
TR015,5,Rural household,Low exposure,Downstream river water,1,Winter,12611TR015,33,Positive,0,Negative,0,Negative,0,0,7.4,301,25,24,5.852,90,6.765,24.09753,90.11275
TR015,5,Rural household,Low exposure,Human faeces,1,Winter,121111TR015,1000000,Positive,2000,Positive,0,Negative,162678.09,0,,,,,,,,,
TR015,5,Rural household,Low exposure,Animal manure,1,Winter,121211TR015,100000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR016,6,Rural household,Low exposure,Compound soil,1,Winter,12211TR016,600,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR016,6,Rural household,Low exposure,Drinking water,1,Winter,12311TR016,0,Negative,0,Negative,0,Negative,0,0,7.3,325,24.7,,,,,,
TR016,6,Rural household,Low exposure,Waste water,1,Winter,12411TR016,75000,Positive,540,Positive,0,Negative,134157.97,232154.05,7.5,369,23.8,,,,,,
TR016,6,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR016,1600,Positive,150,Positive,0,Negative,0,0,7.6,288,23.4,,,,,,
TR016,6,Rural household,Low exposure,Downstream river water,1,Winter,12611TR016,450000,Positive,30000,Positive,0,Negative,72147.47,39305.15,7.6,251,25.1,24,5.85,90,5.328,24.0975,90.0888
TR016,6,Rural household,Low exposure,Human faeces,1,Winter,121111TR016,7800000,Positive,2800000,Positive,0,Negative,14016966.71,0,,,,,,,,,
TR016,6,Rural household,Low exposure,Animal manure,1,Winter,121211TR016,1100000,Positive,34000,Positive,6200,Positive,181013.56,774002.1,,,,,,,,,
TR017,7,Rural household,Low exposure,Compound soil,1,Winter,12211TR017,1200,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR017,7,Rural household,Low exposure,Drinking water,1,Winter,12311TR017,0,Negative,0,Negative,0,Negative,0,0,7.2,262,,,,,,,
TR017,7,Rural household,Low exposure,Waste water,1,Winter,12411TR017,3500000,Positive,18000,Positive,720,Positive,1100329.33,0,7.3,497,,,,,,,
TR017,7,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR017,20000,Positive,95,Positive,0,Negative,0,0,7.6,243,,,,,,,
TR017,7,Rural household,Low exposure,Downstream river water,1,Winter,12611TR017,3000,Positive,40,Positive,0,Negative,0,1.15E+13,7.8,219,24.4,24,5.951,90,4.282,24.09918,90.07137
TR017,7,Rural household,Low exposure,Human faeces,1,Winter,121111TR017,12000000,Positive,24000,Positive,0,Negative,0,0,,,,,,,,,
TR017,7,Rural household,Low exposure,Animal manure,1,Winter,121211TR017,3900000,Positive,81000,Positive,0,Negative,539492.92,0,,,,,,,,,
TR018,8,Rural household,Low exposure,Compound soil,1,Winter,12211TR018,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR018,8,Rural household,Low exposure,Drinking water,1,Winter,12311TR018,0,Negative,0,Negative,0,Negative,0,0,7.8,238,24.7,,,,,,
TR018,8,Rural household,Low exposure,Waste water,1,Winter,12411TR018,110000,Positive,60,Positive,0,Negative,307414.41,0,7.8,291,25,,,,,,
TR018,8,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR018,0,Negative,0,Negative,0,Negative,0,0,8.3,47,24.3,,,,,,
TR018,8,Rural household,Low exposure,Downstream river water,1,Winter,12611TR018,120,Positive,30,Positive,0,Negative,0,0,7.8,215,25.8,24,6.72,90,6.378,24.112,90.1063
TR018,8,Rural household,Low exposure,Human faeces,1,Winter,121111TR018,110000000,Positive,2700,Positive,0,Negative,516999.71,0,,,,,,,,,
TR018,8,Rural household,Low exposure,Animal manure,1,Winter,121211TR018,110000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR019,9,Rural household,Low exposure,Compound soil,1,Winter,12211TR019,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR019,9,Rural household,Low exposure,Drinking water,1,Winter,12311TR019,0,Negative,0,Negative,0,Negative,2.39E+12,0,7.1,,,,,,,,
TR019,9,Rural household,Low exposure,Waste water,1,Winter,12411TR019,1700,Positive,50,Positive,0,Negative,0,0,7.5,,,,,,,,
TR019,9,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR019,280000,Positive,21000,Positive,65,Positive,120661.97,0,7.3,,,,,,,,
TR019,9,Rural household,Low exposure,Downstream river water,1,Winter,12611TR019,3000,Positive,540,Positive,0,Negative,0,0,7.5,215,25.6,24,6.203,90,8.539,24.10338,90.14232
TR019,9,Rural household,Low exposure,Human faeces,1,Winter,121111TR019,200000000,Positive,6400,Positive,0,Negative,0,0,,,,,,,,,
TR019,9,Rural household,Low exposure,Animal manure,1,Winter,121211TR019,97000000,Positive,6400,Positive,0,Negative,0,0,,,,,,,,,
TR020,10,Rural household,Low exposure,Compound soil,1,Winter,12211TR020,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR020,10,Rural household,Low exposure,Drinking water,1,Winter,12311TR020,0,Negative,0,Negative,0,Negative,0,0,7.7,212,25.5,,,,,,
TR020,10,Rural household,Low exposure,Waste water,1,Winter,12411TR020,140000,Positive,0,Negative,0,Negative,58477.17,6.33E+16,7.7,210,24.5,,,,,,
TR020,10,Rural household,Low exposure,Downstream pond water,1,Winter,12511TR020,7000,Positive,15,Positive,0,Negative,0,0,8,138,24.1,,,,,,
TR020,10,Rural household,Low exposure,Downstream river water,1,Winter,12611TR020,76,Positive,0,Negative,0,Negative,0,0,7.8,210,26.7,24,7.138,90,5.495,24.11897,90.09158
TR020,10,Rural household,Low exposure,Human faeces,1,Winter,121111TR020,800000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR020,10,Rural household,Low exposure,Animal manure,1,Winter,121211TR020,1500000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF021,1,Poultry farm,High exposure,Drinking water,1,Winter,21311TF021,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF021,1,Poultry farm,High exposure,Waste water,1,Winter,21411TF021,14000,Positive,80,Positive,0,Negative,0,0,8,177,24.3,,,,,,
TF021,1,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF021,1,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF021,1,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF021,3000,Positive,34,Positive,0,Negative,0,0,7.3,217,25.3,24,6.383,90,11.039,24.10638,90.18398
TF021,1,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF021,880000,Positive,150000,Positive,0,Negative,0,0,,,,,,,,,
TF021,1,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF021,420000,Positive,2600,Positive,0,Negative,0,0,,,,,,,,,
TF021,1,Poultry farm,High exposure,Human faeces,1,Winter,211011TF021,13000000,Positive,13000,Positive,0,Negative,0,0,,,,,,,,,
TF021,1,Poultry farm,High exposure,Animal manure,1,Winter,211211TF021,1300000,Positive,51000,Positive,0,Negative,0,0,,,,,,,,,
TF021,1,Poultry farm,High exposure,Human faeces-2,2,Winter,212021TF021,18000000,Positive,940000,Positive,0,Negative,675336.99,0,,,,,,,,,
TF021,1,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF021,56000,Positive,0,Negative,0,Negative,366224.47,9.74E+18,7.6,187,,,,,,,
TF022,2,Poultry farm,High exposure,Drinking water,1,Winter,21311TF022,12,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF022,2,Poultry farm,High exposure,Waste water,1,Winter,21411TF022,290000,Positive,0,Negative,0,Negative,3409309.89,1086806,7.5,144,,,,,,,
TF022,2,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF022,110,Positive,0,Negative,0,Negative,0,0,7.5,124,,,,,,,
TF022,2,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF022,220,Positive,16,Positive,0,Negative,0,0,7.4,203,25.8,24,7.153,90,9.89,24.11922,90.16483
TF022,2,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF022,2500000,Positive,0,Negative,0,Negative,1421477.53,0,,,,,,,,,
TF022,2,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF022,1600000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF022,2,Poultry farm,High exposure,Human faeces,1,Winter,211011TF022,60000000,Positive,100,Positive,0,Negative,1407676.75,0,,,,,,,,,
TF022,2,Poultry farm,High exposure,Animal manure,1,Winter,211211TF022,28000000,Positive,19000,Positive,0,Negative,0,0,,,,,,,,,
TF022,2,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF022,32000000,Positive,0,Negative,0,Negative,82068.78,0,,,,,,,,,
TF022,2,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF022,410000,Positive,0,Negative,0,Negative,351042626.6,0,7.3,,,,,,,,
TF023,3,Poultry farm,High exposure,Drinking water,1,Winter,21311TF023,16,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF023,3,Poultry farm,High exposure,Waste water,1,Winter,21411TF023,35000000,Positive,22000,Positive,0,Negative,0,0,7.9,,,,,,,,
TF023,3,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF023,240,Positive,40,Positive,0,Negative,0,0,8.1,,,,,,,,
TF023,3,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF023,40,Positive,0,Negative,0,Negative,0,0,8,231,23.7,24,2.594,90,7.797,24.04323,90.12995
TF023,3,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF023,3800000,Positive,8000,Positive,0,Negative,0,0,,,,,,,,,
TF023,3,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF023,130000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF023,3,Poultry farm,High exposure,Human faeces,1,Winter,211011TF023,7600000,Positive,0,Negative,0,Negative,3825358.88,0,,,,,,,,,
TF023,3,Poultry farm,High exposure,Poultry caecal sample-2,1,Winter,211911TF023,6100000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF023,3,Poultry farm,High exposure,Human faeces-2,2,Winter,212021TF023,180000000,Positive,6600,Positive,0,Negative,2465352.07,0,,,,,,,,,
TF023,3,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF023,5000,Positive,10,Positive,0,Negative,0,0,8,182,23.2,,,,,,
TF024,4,Poultry farm,High exposure,Drinking water,1,Winter,21311TF024,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF024,4,Poultry farm,High exposure,Waste water,1,Winter,21411TF024,29000000,Positive,210000,Positive,0,Negative,233645.83,0,7.4,322,25.1,,,,,,
